"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"Arizona"	"04"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	390
	"Arizona"	"04"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	22
	"Arizona"	"04"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	892
	"Arizona"	"04"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	30
	"Arizona"	"04"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	599
	"Arizona"	"04"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	24
	"Arizona"	"04"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	954
	"Arizona"	"04"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	30
	"Arizona"	"04"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	959
	"Arizona"	"04"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	24
	"Arizona"	"04"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	21
	"Arizona"	"04"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	1045
	"Arizona"	"04"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	28
	"Arizona"	"04"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	41
	"Arizona"	"04"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	1221
	"Arizona"	"04"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	17
	"Arizona"	"04"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	17
	"Arizona"	"04"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	26
	"Arizona"	"04"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	1282
	"Arizona"	"04"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	17
	"Arizona"	"04"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	43
	"Arizona"	"04"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1706
	"Arizona"	"04"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	20
	"Arizona"	"04"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	23
	"Arizona"	"04"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"Arizona"	"04"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	1438
	"Arizona"	"04"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	32
	"Arizona"	"04"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	26
	"Arizona"	"04"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	1852
	"Arizona"	"04"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	20
	"Arizona"	"04"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	18
	"Arizona"	"04"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	19
	"Arizona"	"04"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	1384
	"Arizona"	"04"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	19
	"Arizona"	"04"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	1650
	"Arizona"	"04"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	1027
	"Arizona"	"04"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	16
	"Arizona"	"04"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	1059
	"Arizona"	"04"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	812
	"Arizona"	"04"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	638
	"Arizona"	"04"	"2001"	"2001"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2001"	"2001"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2001"	"2001"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2001"	"2001"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2001"	"2001"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2001"	"2001"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	30
	"Arizona"	"04"	"2001"	"2001"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2001"	"2001"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	28
	"Arizona"	"04"	"2001"	"2001"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2001"	"2001"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2001"	"2001"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2001"	"2001"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	19
	"Arizona"	"04"	"2001"	"2001"	"5-9 years"	"5-9"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2001"	"2001"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2001"	"2001"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	20
	"Arizona"	"04"	"2001"	"2001"	"5-9 years"	"5-9"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2001"	"2001"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2001"	"2001"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2001"	"2001"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	17
	"Arizona"	"04"	"2001"	"2001"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2001"	"2001"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2001"	"2001"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	27
	"Arizona"	"04"	"2001"	"2001"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2001"	"2001"	"15-19 years"	"15-19"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Arizona"	"04"	"2001"	"2001"	"15-19 years"	"15-19"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2001"	"2001"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2001"	"2001"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	34
	"Arizona"	"04"	"2001"	"2001"	"15-19 years"	"15-19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2001"	"2001"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	44
	"Arizona"	"04"	"2001"	"2001"	"15-19 years"	"15-19"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2001"	"2001"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	54
	"Arizona"	"04"	"2001"	"2001"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2001"	"2001"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	58
	"Arizona"	"04"	"2001"	"2001"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	106
	"Arizona"	"04"	"2001"	"2001"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	84
	"Arizona"	"04"	"2001"	"2001"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	171
	"Arizona"	"04"	"2001"	"2001"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	110
	"Arizona"	"04"	"2001"	"2001"	"35-39 years"	"35-39"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	19
	"Arizona"	"04"	"2001"	"2001"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	290
	"Arizona"	"04"	"2001"	"2001"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	146
	"Arizona"	"04"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	20
	"Arizona"	"04"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Arizona"	"04"	"2001"	"2001"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	533
	"Arizona"	"04"	"2001"	"2001"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	248
	"Arizona"	"04"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	22
	"Arizona"	"04"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	30
	"Arizona"	"04"	"2001"	"2001"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	645
	"Arizona"	"04"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"Arizona"	"04"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	360
	"Arizona"	"04"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	20
	"Arizona"	"04"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	16
	"Arizona"	"04"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	25
	"Arizona"	"04"	"2001"	"2001"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	925
	"Arizona"	"04"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	24
	"Arizona"	"04"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	684
	"Arizona"	"04"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	21
	"Arizona"	"04"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	1034
	"Arizona"	"04"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	22
	"Arizona"	"04"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	28
	"Arizona"	"04"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	1011
	"Arizona"	"04"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	26
	"Arizona"	"04"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	28
	"Arizona"	"04"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	1084
	"Arizona"	"04"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	30
	"Arizona"	"04"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	36
	"Arizona"	"04"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	1266
	"Arizona"	"04"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	18
	"Arizona"	"04"	"2001"	"2001"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	28
	"Arizona"	"04"	"2001"	"2001"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	17
	"Arizona"	"04"	"2001"	"2001"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"Arizona"	"04"	"2001"	"2001"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	1341
	"Arizona"	"04"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	24
	"Arizona"	"04"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	43
	"Arizona"	"04"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1807
	"Arizona"	"04"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	22
	"Arizona"	"04"	"2001"	"2001"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	28
	"Arizona"	"04"	"2001"	"2001"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	1482
	"Arizona"	"04"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	20
	"Arizona"	"04"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	16
	"Arizona"	"04"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	33
	"Arizona"	"04"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	1977
	"Arizona"	"04"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	25
	"Arizona"	"04"	"2001"	"2001"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	17
	"Arizona"	"04"	"2001"	"2001"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	18
	"Arizona"	"04"	"2001"	"2001"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	1488
	"Arizona"	"04"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	24
	"Arizona"	"04"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	27
	"Arizona"	"04"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	1776
	"Arizona"	"04"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	27
	"Arizona"	"04"	"2001"	"2001"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	1077
	"Arizona"	"04"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	1130
	"Arizona"	"04"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	846
	"Arizona"	"04"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	667
	"Arizona"	"04"	"2002"	"2002"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Arizona"	"04"	"2002"	"2002"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2002"	"2002"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2002"	"2002"	"< 1 year"	"1"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2002"	"2002"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Arizona"	"04"	"2002"	"2002"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2002"	"2002"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2002"	"2002"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2002"	"2002"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2002"	"2002"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2002"	"2002"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	25
	"Arizona"	"04"	"2002"	"2002"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2002"	"2002"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	41
	"Arizona"	"04"	"2002"	"2002"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2002"	"2002"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2002"	"2002"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2002"	"2002"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	21
	"Arizona"	"04"	"2002"	"2002"	"5-9 years"	"5-9"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Arizona"	"04"	"2002"	"2002"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	27
	"Arizona"	"04"	"2002"	"2002"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2002"	"2002"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	22
	"Arizona"	"04"	"2002"	"2002"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2002"	"2002"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2002"	"2002"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	25
	"Arizona"	"04"	"2002"	"2002"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2002"	"2002"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2002"	"2002"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	32
	"Arizona"	"04"	"2002"	"2002"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2002"	"2002"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2002"	"2002"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	37
	"Arizona"	"04"	"2002"	"2002"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Arizona"	"04"	"2002"	"2002"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	62
	"Arizona"	"04"	"2002"	"2002"	"20-24 years"	"20-24"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Arizona"	"04"	"2002"	"2002"	"20-24 years"	"20-24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Arizona"	"04"	"2002"	"2002"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	57
	"Arizona"	"04"	"2002"	"2002"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	83
	"Arizona"	"04"	"2002"	"2002"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	69
	"Arizona"	"04"	"2002"	"2002"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	184
	"Arizona"	"04"	"2002"	"2002"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	110
	"Arizona"	"04"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	267
	"Arizona"	"04"	"2002"	"2002"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	130
	"Arizona"	"04"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Arizona"	"04"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	467
	"Arizona"	"04"	"2002"	"2002"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	270
	"Arizona"	"04"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	21
	"Arizona"	"04"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	24
	"Arizona"	"04"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	678
	"Arizona"	"04"	"2002"	"2002"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"Arizona"	"04"	"2002"	"2002"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	430
	"Arizona"	"04"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	29
	"Arizona"	"04"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	22
	"Arizona"	"04"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	892
	"Arizona"	"04"	"2002"	"2002"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	17
	"Arizona"	"04"	"2002"	"2002"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"Arizona"	"04"	"2002"	"2002"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	661
	"Arizona"	"04"	"2002"	"2002"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	31
	"Arizona"	"04"	"2002"	"2002"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	21
	"Arizona"	"04"	"2002"	"2002"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	1066
	"Arizona"	"04"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	25
	"Arizona"	"04"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	35
	"Arizona"	"04"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	1084
	"Arizona"	"04"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	16
	"Arizona"	"04"	"2002"	"2002"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	30
	"Arizona"	"04"	"2002"	"2002"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Arizona"	"04"	"2002"	"2002"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	1213
	"Arizona"	"04"	"2002"	"2002"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	17
	"Arizona"	"04"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	22
	"Arizona"	"04"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	40
	"Arizona"	"04"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	1412
	"Arizona"	"04"	"2002"	"2002"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	24
	"Arizona"	"04"	"2002"	"2002"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	26
	"Arizona"	"04"	"2002"	"2002"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	1275
	"Arizona"	"04"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	20
	"Arizona"	"04"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	49
	"Arizona"	"04"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1767
	"Arizona"	"04"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	27
	"Arizona"	"04"	"2002"	"2002"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	19
	"Arizona"	"04"	"2002"	"2002"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	18
	"Arizona"	"04"	"2002"	"2002"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	22
	"Arizona"	"04"	"2002"	"2002"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	1429
	"Arizona"	"04"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	17
	"Arizona"	"04"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	32
	"Arizona"	"04"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	1912
	"Arizona"	"04"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	18
	"Arizona"	"04"	"2002"	"2002"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	18
