"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"South Dakota"	"46"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	159
	"South Dakota"	"46"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	155
	"South Dakota"	"46"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	208
	"South Dakota"	"46"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	180
	"South Dakota"	"46"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	292
	"South Dakota"	"46"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	239
	"South Dakota"	"46"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	332
	"South Dakota"	"46"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	220
	"South Dakota"	"46"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	383
	"South Dakota"	"46"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	212
	"South Dakota"	"46"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	228
	"South Dakota"	"46"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	249
	"South Dakota"	"46"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	143
	"South Dakota"	"46"	"2004"	"2004"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	0
	"South Dakota"	"46"	"2004"	"2004"	"< 1 year"	"1"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"1-4 years"	"1-4"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"5-9 years"	"5-9"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"5-9 years"	"5-9"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"5-9 years"	"5-9"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"5-9 years"	"5-9"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"5-9 years"	"5-9"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"10-14 years"	"10-14"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"10-14 years"	"10-14"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	16
	"South Dakota"	"46"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"25-29 years"	"25-29"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"25-29 years"	"25-29"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	16
	"South Dakota"	"46"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	23
	"South Dakota"	"46"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	17
	"South Dakota"	"46"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	34
	"South Dakota"	"46"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	78
	"South Dakota"	"46"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	41
	"South Dakota"	"46"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	111
	"South Dakota"	"46"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	65
	"South Dakota"	"46"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	130
	"South Dakota"	"46"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	136
	"South Dakota"	"46"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	154
	"South Dakota"	"46"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	209
	"South Dakota"	"46"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	19
	"South Dakota"	"46"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	157
	"South Dakota"	"46"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	211
	"South Dakota"	"46"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	18
	"South Dakota"	"46"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	186
	"South Dakota"	"46"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	20
	"South Dakota"	"46"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	274
	"South Dakota"	"46"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	195
	"South Dakota"	"46"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	341
	"South Dakota"	"46"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	194
	"South Dakota"	"46"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	372
	"South Dakota"	"46"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	217
	"South Dakota"	"46"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	261
	"South Dakota"	"46"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	234
	"South Dakota"	"46"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	179
	"South Dakota"	"46"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	0
	"South Dakota"	"46"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"1-4 years"	"1-4"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"1-4 years"	"1-4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"1-4 years"	"1-4"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"5-9 years"	"5-9"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"5-9 years"	"5-9"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"5-9 years"	"5-9"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"5-9 years"	"5-9"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"10-14 years"	"10-14"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"10-14 years"	"10-14"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"15-19 years"	"15-19"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"20-24 years"	"20-24"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"South Dakota"	"46"	"2005"	"2005"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"20-24 years"	"20-24"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"South Dakota"	"46"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"South Dakota"	"46"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
