"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"Idaho"	"16"	"2012"	"2012"	"30-34 years"	"30-34"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2012"	"2012"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2012"	"2012"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	60
	"Idaho"	"16"	"2012"	"2012"	"30-34 years"	"30-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2012"	"2012"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	35
	"Idaho"	"16"	"2012"	"2012"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2012"	"2012"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	87
	"Idaho"	"16"	"2012"	"2012"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2012"	"2012"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	49
	"Idaho"	"16"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	145
	"Idaho"	"16"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	69
	"Idaho"	"16"	"2012"	"2012"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	226
	"Idaho"	"16"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	106
	"Idaho"	"16"	"2012"	"2012"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	305
	"Idaho"	"16"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	247
	"Idaho"	"16"	"2012"	"2012"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	404
	"Idaho"	"16"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	348
	"Idaho"	"16"	"2012"	"2012"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	468
	"Idaho"	"16"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	531
	"Idaho"	"16"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	20
	"Idaho"	"16"	"2012"	"2012"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	543
	"Idaho"	"16"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	621
	"Idaho"	"16"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	32
	"Idaho"	"16"	"2012"	"2012"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	456
	"Idaho"	"16"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	546
	"Idaho"	"16"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	16
	"Idaho"	"16"	"2012"	"2012"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	356
	"Idaho"	"16"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	488
	"Idaho"	"16"	"2012"	"2012"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	275
	"Idaho"	"16"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	315
	"Idaho"	"16"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	307
	"Idaho"	"16"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	273
	"Idaho"	"16"	"2013"	"2013"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"< 1 year"	"1"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"1-4 years"	"1-4"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"1-4 years"	"1-4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"1-4 years"	"1-4"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"5-9 years"	"5-9"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"5-9 years"	"5-9"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"5-9 years"	"5-9"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"5-9 years"	"5-9"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"5-9 years"	"5-9"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"10-14 years"	"10-14"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"15-19 years"	"15-19"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"15-19 years"	"15-19"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	19
	"Idaho"	"16"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	26
	"Idaho"	"16"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	17
	"Idaho"	"16"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"25-29 years"	"25-29"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	39
	"Idaho"	"16"	"2013"	"2013"	"25-29 years"	"25-29"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"25-29 years"	"25-29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	27
	"Idaho"	"16"	"2013"	"2013"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	61
	"Idaho"	"16"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	34
	"Idaho"	"16"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	99
	"Idaho"	"16"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	45
	"Idaho"	"16"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	132
	"Idaho"	"16"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	63
	"Idaho"	"16"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	203
	"Idaho"	"16"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	96
	"Idaho"	"16"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	314
	"Idaho"	"16"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	227
	"Idaho"	"16"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	391
	"Idaho"	"16"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	364
	"Idaho"	"16"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	448
	"Idaho"	"16"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	517
	"Idaho"	"16"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	485
	"Idaho"	"16"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	647
	"Idaho"	"16"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	20
	"Idaho"	"16"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	456
	"Idaho"	"16"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	574
	"Idaho"	"16"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	17
	"Idaho"	"16"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	382
	"Idaho"	"16"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	452
	"Idaho"	"16"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	307
	"Idaho"	"16"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	350
	"Idaho"	"16"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	316
	"Idaho"	"16"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	260
	"Idaho"	"16"	"2014"	"2014"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"< 1 year"	"1"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	0
	"Idaho"	"16"	"2014"	"2014"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"1-4 years"	"1-4"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"1-4 years"	"1-4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"5-9 years"	"5-9"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"5-9 years"	"5-9"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"5-9 years"	"5-9"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"5-9 years"	"5-9"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"10-14 years"	"10-14"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"10-14 years"	"10-14"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"15-19 years"	"15-19"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"15-19 years"	"15-19"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"15-19 years"	"15-19"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"15-19 years"	"15-19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"15-19 years"	"15-19"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	29
	"Idaho"	"16"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	19
	"Idaho"	"16"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	46
	"Idaho"	"16"	"2014"	"2014"	"25-29 years"	"25-29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	28
	"Idaho"	"16"	"2014"	"2014"	"25-29 years"	"25-29"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	54
	"Idaho"	"16"	"2014"	"2014"	"30-34 years"	"30-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	40
	"Idaho"	"16"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	106
	"Idaho"	"16"	"2014"	"2014"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	33
	"Idaho"	"16"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	168
	"Idaho"	"16"	"2014"	"2014"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	59
	"Idaho"	"16"	"2014"	"2014"	"40-44 years"	"40-44"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Idaho"	"16"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	214
	"Idaho"	"16"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Idaho"	"16"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Idaho"	"16"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	99
	"Idaho"	"16"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Idaho"	"16"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	355
	"Idaho"	"16"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	212
